Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://search.kemet.com/download/datasheet/C412C153K1R5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2484/AXIMAX%20SERIES%204.32L%2C3.05D.jpg","399-4486-2-ND","C412C153K1R5TA7200","KEMET","KEMET","CAP CER 0.015UF 100V X7R AXIAL","5,000","0.07257","0","5000","Tape & Reel (TR)","AxiMax 400 Comm X7R","Active","0.015 µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.120"" Dia x 0.170"" L (3.05mm x 4.32mm)","-","-","-","Straight"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6370/MFG_C901U100JZSDAAWL20.jpg","5831-C901U100JZSDAAWL20TR-ND","C901U100JZSDAAWL20","KEMET","WEE","10.0PFV","3,000","0.081","0","1000","Tape & Reel (TR)","C900AC SFTY X1-440 Y2-300","Active","10 pF","±5%","440VAC","SL","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.276"" Dia x 0.197"" W (7.00mm x 5.00mm)","-","-","0.394"" (10.00mm)","Straight"
"https://datasheets.kyocera-avx.com/SR-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4311/Kyocera-SR15x.JPG","SR155A101JARTR1-ND","SR155A101JARTR1","KYOCERA AVX","KYOCERA AVX","CAP CER 100PF 50V C0G/NP0 RADIAL","3,500","0.08176","0","3500","Tape & Reel (TR)","SkyCap® SR","Active","100 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.150"" (3.81mm)","-","0.100"" (2.54mm)","Straight"
"-","-","5831-C901U150JYSDCAWL50TR-ND","C901U150JYSDCAWL50","KEMET","WEE","15.0PFV","9,000","0.088","0","1000","Tape & Reel (TR)","C900AC SFTY X1-400 Y2-250","Active","15 pF","±5%","400VAC","SL","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.276"" Dia (7.00mm)","0.472"" (12.00mm)","-","0.394"" (10.00mm)","Formed Leads - Kinked"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N200J500BF3-ND","MC1-0603N200J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 20PF 50V NP0 RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","20 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N680J500BF3-ND","MC1-0603N680J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 68PF 50V NP0 RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","68 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B103M500BF3-ND","MC2-0603B103M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.01UF 50V X7R RADIAL","3,500","0.09","0","20","Bulk","MonoCap GP","Active","10000 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N470J500BF3-ND","MC1-0603N470J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 47PF 50V NP0 RADIAL","3,500","0.09","0","20","Bulk","MonoCap GP","Active","47 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N300J500BF3-ND","MC1-0603N300J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 30PF 50V NP0 RADIAL","3,500","0.09","0","20","Bulk","MonoCap GP","Active","30 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N101J500BF3-ND","MC1-0603N101J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 100PF 50V NP0 RADIAL","3,460","0.09","0","20","Bulk","MonoCap GP","Active","100 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B104M500BF3-ND","MC2-0603B104M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.1UF 50V X7R RADIAL","3,440","0.09","0","20","Bulk","MonoCap GP","Active","0.1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC1-0603N100J500BF3-ND","MC1-0603N100J500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 10PF 50V NP0 RADIAL","2,500","0.09","0","20","Bulk","MonoCap GP","Active","10 pF","±5%","50V","NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"-","-","5831-C907U220JYSDAAWL45TR-ND","C907U220JYSDAAWL45","KEMET","WEE","22.0PFV","9,000","0.09","0","1000","Tape & Reel (TR)","C900AC SFTY X1-400 Y2-250","Active","22 pF","±5%","400VAC","SL","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.276"" Dia x 0.197"" W (7.00mm x 5.00mm)","-","-","0.295"" (7.50mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B681K500BF3-ND","MC2-0603B681K500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 680PF 50V X7R RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","680 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B331K500BF3-ND","MC2-0603B331K500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 330PF 50V X7R RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","330 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B221K500BF3-ND","MC2-0603B221K500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 220PF 50V X7R RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B472M500BF3-ND","MC2-0603B472M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 4700PF 50V X7R RADIAL","4,500","0.09","0","20","Bulk","MonoCap GP","Active","4700 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B102M500BF3-ND","MC2-0603B102M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 1000PF 50V X7R RADIAL","3,500","0.09","0","20","Bulk","MonoCap GP","Active","1000 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"https://search.kemet.com/download/datasheet/C322C153M1U5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-4340-ND","C322C153M1U5TA","KEMET","KEMET","CAP CER 0.015UF 100V Z5U RADIAL","0","0.0993","0","500","Bulk","GoldMax 300 Comm Z5U","Active","0.015 µF","±20%","100V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.260"" (6.60mm)","-","0.200"" (5.08mm)","Formed Leads"
"-","-","5831-C921U222MYWDBA7317TR-ND","C921U222MYWDBA7317","KEMET","WEE","CERAMIC CAPACITOR, CERAMIC, 20%","1,000","0.104","0","1000","Tape & Reel (TR)","C900AC SFTY X1-400 Y2-250","Active","2200 pF","±20%","400VAC","Y5U (E)","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.354"" Dia (9.00mm)","0.512"" (13.00mm)","-","0.394"" (10.00mm)","Formed Leads"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0805Y684M500BF3-ND","MC2-0805Y684M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.68UF 50V Y5V RADIAL","4,600","0.11","0","20","Bulk","MonoCap GP","Active","0.68 µF","±20%","50V","Y5V (F)","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0805Y334M500BF3-ND","MC2-0805Y334M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.33UF 50V Y5V RADIAL","3,600","0.11","0","20","Bulk","MonoCap GP","Active","0.33 µF","±20%","50V","Y5V (F)","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603Y154M500BF3-ND","MC2-0603Y154M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.15UF 50V Y5V RADIAL","2,600","0.11","0","20","Bulk","MonoCap GP","Active","0.15 µF","±20%","50V","Y5V (F)","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0805Y474M500BF3-ND","MC2-0805Y474M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.47UF 50V Y5V RADIAL","1,500","0.11","0","20","Bulk","MonoCap GP","Active","0.47 µF","±20%","50V","Y5V (F)","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0805Y224M500BF3-ND","MC2-0805Y224M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.22UF 50V Y5V RADIAL","1,500","0.11","0","20","Bulk","MonoCap GP","Active","0.22 µF","±20%","50V","Y5V (F)","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-disc/catalog/leaddisc_commercial_cd_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1245/CD45-B2GA331K-NKA.JPG","445-15831-ND","CD45SL2GA330JYNKA","TDK Corporation","TDK Corporation","CAP CER 33PF 440VAC SL RADIAL","0","0.11328","0","1000","Bulk","CD","Active","33 pF","±5%","440VAC","SL","-25°C ~ 125°C","High Voltage","X1, Y1","Safety","-","Through Hole","Radial, Disc","0.276"" Dia (7.00mm)","0.433"" (11.00mm)","-","0.394"" (10.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-disc/catalog/leaddisc_commercial_cs_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2376/CS%20SERIES%20Short%20Lead%207.5mm.JPG","445-15850-ND","CS45SL2GA680JYNKA","TDK Corporation","TDK Corporation","CAP CER 68PF 300/440VAC SL","0","0.11638","0","1000","Bulk","CS","Active","68 pF","±5%","300VAC/440VAC","SL","-40°C ~ 125°C","High Voltage","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.295"" Dia (7.50mm)","-","-","0.295"" (7.50mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/28515/sseries.pdf","-","S182K47Y5PR6TK7R-ND","S182K47Y5PR6TK7R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1800PF 3KV Y5P RADIAL","2,000","0.12706","0","2000","Tape & Reel (TR)","S","Active","1800 pF","±10%","3000V (3kV)","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","-","-","-","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6370/MFG_C961U682MZVDAAWL20.jpg","5831-C961U682MZVDAAWL20TR-ND","C961U682MZVDAAWL20","KEMET","WEE","6800PFV","7,500","0.133","0","1000","Tape & Reel (TR)","C900AC SFTY X1-440 Y2-300","Active","6800 pF","±20%","440VAC","Y5V (F)","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.512"" Dia x 0.197"" W (13.00mm x 5.00mm)","-","-","0.394"" (10.00mm)","Straight"
"https://content.kemet.com/datasheets/KEM_C1049_GOLDMAX_C0G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2335/C318.jpg","399-9814-ND","C323C101J1G5TA","KEMET","KEMET","CAP CER 100PF 100V NP0 RADIAL","0","0.13748","0","500","Bulk","GoldMax 300 Comm C0G","Active","100 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.300"" (7.62mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC2672CT-ND,BC2672TB-ND","K221K10X7RF5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 50V X7R RADIAL","4,821","0.14","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2590/MonoCap%20GP%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2672/MFG_Mono-ceramic-capacitor-0603-0805.jpg","4491-MC2-0603B473M500BF3-ND","MC2-0603B473M500BF3","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","CAP CER 0.047UF 50V X7R RADIAL","3,500","0.14","0","20","Bulk","MonoCap GP","Active","0.047 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.217"" L x 0.217"" W (5.50mm x 5.50mm)","0.394"" (10.00mm)","-","0.200"" (5.08mm)","Straight"
